Timestamp,Symbol,Status,Score,Signal,Reasons
2025-12-14 20:27:37,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:38,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:38,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:39,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:39,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:40,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:40,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:40,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:41,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:41,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:48,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:49,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:49,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:50,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:50,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:51,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:51,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:51,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:52,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:27:52,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:00,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:00,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:00,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:01,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:01,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:02,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:02,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:02,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:03,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:03,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:10,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:10,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:10,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:11,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:12,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:12,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:13,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:13,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:14,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:14,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:17,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:18,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:18,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:19,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:19,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:20,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:20,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:21,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:21,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:21,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:23,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:24,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:24,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:24,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:25,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:25,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:26,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:26,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:27,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:27,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:29,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:30,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:30,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:30,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:31,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:31,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:32,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:32,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:32,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:33,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:35,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:35,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:36,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:36,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:37,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:37,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:37,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:38,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:38,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:39,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:41,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:42,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:42,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:43,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:43,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:43,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:44,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:44,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:45,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:45,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:47,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:47,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:48,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:48,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:49,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:49,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:50,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:50,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:50,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:51,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:53,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:54,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:54,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:55,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:55,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:56,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:56,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:57,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:57,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:57,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:59,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:28:59,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:00,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:00,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:01,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:01,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:02,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:02,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:02,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:03,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:05,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:06,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:06,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:07,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:07,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:07,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:08,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:08,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:09,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:09,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:11,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:12,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:12,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:13,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:13,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:14,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:14,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:14,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:15,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:15,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:17,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:18,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:18,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:19,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:19,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:19,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:20,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:20,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:21,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:21,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:23,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:24,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:24,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:25,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:25,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:25,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:26,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:26,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:27,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:27,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:29,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:30,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:30,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:30,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:31,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:31,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:32,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:32,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:33,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:33,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:35,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:36,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:36,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:36,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:37,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:37,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:38,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:38,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:39,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:39,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:41,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:41,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:42,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:42,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:43,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:43,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:44,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:44,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:44,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:45,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:47,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:47,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:48,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:48,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:49,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:49,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:50,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:50,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:50,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:51,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:53,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:53,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:54,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:54,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:55,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:56,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:56,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:57,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:57,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:58,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:29:59,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:00,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:00,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:02,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:02,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:03,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:03,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:04,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:04,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:04,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:07,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:07,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:07,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:08,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:08,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:09,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:09,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:09,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:10,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:10,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:11,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:12,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:12,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:12,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:13,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:13,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:14,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:14,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:15,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:15,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:17,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:18,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:18,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:19,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:19,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:20,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:20,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:20,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:21,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:21,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:23,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:24,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:24,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:25,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:25,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:25,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:26,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:27,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:27,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:27,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:29,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:30,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:30,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:30,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:31,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:31,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:32,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:32,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:32,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:33,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:35,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:36,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:36,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:36,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:37,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:37,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:38,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:38,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:39,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:39,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:41,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:42,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:42,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:43,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:43,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:43,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:44,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:44,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:45,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:45,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:47,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:48,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:48,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:48,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:49,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:49,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:50,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:50,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:51,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:51,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:53,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:54,ETH/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:54,ALPACA/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:55,FOLKS/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:55,SOL/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:56,ZEC/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:56,NIGHT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:56,BNX/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:57,BEAT/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:57,XRP/USDT:USDT,ERROR,0,N/A,Analysis Failed
2025-12-14 20:30:59,BTC/USDT:USDT,ERROR,0,N/A,Analysis Failed
